"date","sim","obs"
2011-05-21,2.502,6.852676875264
2011-05-22,1.835,6.399607329792
2011-05-23,1.134,5.918220937728
2011-05-24,0.6723,5.408517699072
2011-05-25,0.3394,4.9554481536
2011-05-26,0.1578,4.587329147904
2011-05-27,0.2251,4.417428068352
2011-05-28,0.4287,4.134259602432
2011-05-29,0.4828,3.907724829696
2011-05-30,0.6498,3.879407983104
2011-05-31,0.7179,3.794457443328
2011-06-01,0.6726,3.737823750144
2011-06-02,0.5837,3.68119005696
2011-06-03,0.4294,4.020992216064
2011-06-04,0.2986,4.38911122176
2011-06-05,0.1318,4.190893295616
2011-06-06,0.01239,3.766140596736
2011-06-07,0,3.369704744448
2011-06-08,0,3.086536278528
2011-06-09,0,2.916635198976
2011-06-10,0,2.6674469489664
2011-06-11,0,2.4041002756608
2011-06-12,0,2.1265951790592
2011-06-13,0,1.9481990455296
2011-06-14,0,1.8207732358656
2011-06-15,0,1.7046741648384
2011-06-16,0,1.8292682898432
2011-06-17,0.06235,1.8066148125696
2011-06-18,0.2078,1.7443177500672
2011-06-19,0.4176,1.826436605184
2011-06-20,0.6844,1.7075058494976
2011-06-21,0.8517,1.5545948779008
2011-06-22,0.7952,1.4384958068736
2011-06-23,1.176,1.614060255744
2011-06-24,1.435,2.010496108032
2011-06-25,1.49,2.1237634944
2011-06-26,1.641,1.9736842074624
2011-06-27,1.661,1.9736842074624
2011-06-28,1.604,1.9198821989376
2011-06-29,1.519,2.067129801216
2011-06-30,1.349,2.421090383616
2011-07-01,1.163,2.421090383616
2011-07-02,1.441,2.2681794120192
2011-07-03,1.463,2.0756248551936
2011-07-04,1.621,1.9340406222336
2011-07-05,1.773,1.7613078580224
2011-07-06,1.71,1.7216642727936
2011-07-07,1.504,1.5800800398336
2011-07-08,1.467,1.4809710767616
2011-07-09,1.347,1.5602582472192
2011-07-10,1.275,1.8037831279104
2011-07-11,1.187,1.883070298368
2011-07-12,1.088,1.9878426307584
2011-07-13,0.8142,2.1209318097408
2011-07-14,1.282,2.0614664318976
2011-07-15,1.9,1.9878426307584
2011-07-16,2.588,1.9878426307584
2011-07-17,3.004,1.8632485057536
2011-07-18,3.033,1.8859019830272
2011-07-19,2.708,2.944952045568
2011-07-20,2.14,3.936041676288
2011-07-21,1.625,3.907724829696
2011-07-22,1.04,3.426338437632
2011-07-23,0.5708,2.8203579205632
2011-07-24,0.2648,2.2596843580416
2011-07-25,0.07859,1.8774069290496
2011-07-26,0.02661,1.7443177500672
2011-07-27,0.01458,1.8660801904128
2011-07-28,0,1.7075058494976
2011-07-29,0,1.5177829773312
2011-07-30,0,1.4838027614208
2011-07-31,0.2235,1.3903571676672
2011-08-01,0.7502,1.3960205369856
2011-08-02,1.591,1.4045155909632
2011-08-03,2.161,1.571584985856
2011-08-04,2.178,1.670693948928
2011-08-05,1.933,1.9623574688256
2011-08-06,2.53,2.2200407728128
2011-08-07,2.908,2.1549120256512
2011-08-08,4.191,1.9368723068928
2011-08-09,4.993,1.8320999745024
2011-08-10,5.349,1.7952880739328
2011-08-11,4.922,1.8774069290496
2011-08-12,4.473,2.7070905341952
2011-08-13,4.213,3.086536278528
2011-08-14,3.712,3.426338437632
2011-08-15,2.91,3.68119005696
2011-08-16,2.295,3.426338437632
2011-08-17,1.671,3.086536278528
2011-08-18,1.245,2.7637242273792
2011-08-19,1.049,2.5655063012352
2011-08-20,0.9229,2.4437438608896
2011-08-21,0.7643,2.3559616364544
2011-08-22,0.591,2.2540209887232
2011-08-23,0.3627,1.8887336676864
2011-08-24,0.2157,1.7018424801792
2011-08-25,0.08246,1.5800800398336
2011-08-26,0,1.4469908608512
2011-08-27,0,1.2374461960704
2011-08-28,0,1.0788718551552
2011-08-29,0,0.934455937536
2011-08-30,0,0.8296836051456
2011-08-31,0,0.877822244352
2011-09-01,0,1.0109114233344
2011-09-02,0,0.9797628920832
2011-09-03,0,0.9401193068544
2011-09-04,0,0.9004757216256
2011-09-05,0,0.8948123523072
2011-09-06,0,0.8806539290112
2011-09-07,0,0.8155251818496
2011-09-08,0,0.7390696960512
2011-09-09,0,0.665445894912
2011-09-10,0,0.6173072557056
2011-09-11,0,0.5861587244544
2011-09-12,0,0.5606735625216
2011-09-13,0,0.5691686164992
2011-09-14,0,0.5748319858176
2011-09-15,0,0.580495355136
2011-09-16,0,0.5861587244544
2011-09-17,0,0.6003171477504
2011-09-18,0,0.6144755710464
2011-09-19,0,0.6003171477504
2011-09-20,0.001184,0.6484557869568
2011-09-21,0.3542,0.7560598040064
2011-09-22,2.265,0.8693271903744
2011-09-23,5.401,0.9740995227648
2011-09-24,7.793,1.3082383125504
2011-09-25,8.9,1.3988522216448
2011-09-26,8.74,1.5206146619904
2011-09-27,8.099,1.7584761733632
2011-09-28,7.266,2.421090383616
2011-09-29,6.109,3.11485312512
2011-09-30,4.938,3.82277428992
2011-10-01,4.039,4.2475269888
2011-10-02,3.2,4.190893295616
2011-10-03,2.405,3.851091136512
2011-10-04,1.739,3.426338437632
2011-10-05,1.327,3.029902585344
2011-10-06,0.9104,2.7269123268096
2011-10-07,0.6197,2.5088726080512
2011-10-08,0.3882,2.3559616364544
2011-10-09,0.1921,2.2341991961088
2011-10-10,0.1782,2.19455561088
2011-10-11,0.9055,2.2143774034944
2011-10-12,2.365,2.19455561088
2011-10-13,4.669,2.2596843580416
2011-10-14,6.491,2.4579022841856
2011-10-15,6.809,2.8231896052224
2011-10-16,6.369,4.275843835392
2011-10-17,5.185,6.597825255936
2011-10-18,6.915,8.325152898048
2011-10-19,8.296,9.259608835584
2011-10-20,8.786,8.976440369664
2011-10-21,8.161,7.843766505984
2011-10-22,7.347,6.51287471616
2011-10-23,5.949,6.3712904832
2011-10-24,4.811,6.880993721856
2011-10-25,3.59,7.079211648
2011-10-26,2.797,7.022577954816
2011-10-27,2.069,6.626142102528
2011-10-28,1.536,5.889904091136
2011-10-29,1.205,5.295250312704
2011-10-30,0.8867,4.870497613824
2011-10-31,0.6826,4.502378608128
2011-11-01,0.4735,4.360794375168
2011-11-02,0.2728,4.190893295616
2011-11-03,0.2308,4.10594275584
2011-11-04,0.1586,3.96435852288
2011-11-05,0.08873,3.851091136512
2011-11-06,0.06262,3.794457443328
2011-11-07,0.01441,3.766140596736
2011-11-08,0,3.766140596736
2011-11-09,0,3.82277428992
2011-11-10,0,3.992675369472
2011-11-11,0,4.020992216064
2011-11-12,0,3.992675369472
2011-11-13,0,3.907724829696
2011-11-14,0,3.879407983104
2011-11-15,0,3.992675369472
2011-11-16,0.2547,3.936041676288
2011-11-17,0.7942,4.020992216064
2011-11-18,1.638,4.10594275584
2011-11-19,2.46,4.219210142208
2011-11-20,3.062,4.445744914944
2011-11-21,3.062,5.181982926336
2011-11-22,3.242,6.3712904832
2011-11-23,3.203,7.305746420736
2011-11-24,3.08,7.92871704576
2011-11-25,2.889,8.07030127872
2011-11-26,2.517,7.758815966208
2011-11-27,2.128,7.390696960512
2011-11-28,3.607,7.334063267328
2011-11-29,5.243,7.475647500288
2011-11-30,6.103,7.617231733248
2011-12-01,6.456,7.50396434688
2011-12-02,6.214,7.560598040064
2011-12-03,5.252,8.155251818496
2011-12-04,4.382,8.749905596928
2011-12-05,3.484,9.287925682176
2011-12-06,2.667,9.62772784128
2011-12-07,2.114,9.684361534464
2011-12-08,1.668,9.48614360832
2011-12-09,1.365,8.891489829888
2011-12-10,1.056,8.466737131008
2011-12-11,0.7935,8.07030127872
2011-12-12,0.7164,7.758815966208
2011-12-13,0.5661,7.475647500288
2011-12-14,0.4731,7.305746420736
2011-12-15,0.3752,7.334063267328
2011-12-16,0.2422,7.815449659392
2011-12-17,0.2366,8.296836051456
2011-12-18,0.1446,8.4950539776
2011-12-19,0.1138,8.523370824192
2011-12-20,0.07285,8.410103437824
2011-12-21,0.1051,8.21188551168
2011-12-22,0.3189,7.92871704576
2011-12-23,0.679,7.617231733248
2011-12-24,1.008,7.305746420736
2011-12-25,2.492,7.36238011392
2011-12-26,4.461,7.815449659392
2011-12-27,8.511,8.410103437824
2011-12-28,11.23,8.91980667648
2011-12-29,12.22,9.401193068544
2011-12-30,11.28,9.76931207424
2011-12-31,9.548,10.250698466304
